0.000000000000000000e+00,5.000000000000000278e-02,1.000000000000000056e-01,1.500000000000000222e-01,2.000000000000000111e-01,2.500000000000000000e-01,3.000000000000000444e-01,3.500000000000000333e-01,4.000000000000000222e-01,4.500000000000000111e-01,5.000000000000000000e-01,5.500000000000000444e-01,6.000000000000000888e-01,6.500000000000000222e-01,7.000000000000000666e-01,7.500000000000000000e-01,8.000000000000000444e-01,8.500000000000000888e-01,9.000000000000000222e-01,9.500000000000000666e-01,1.000000000000000000e+00,1.050000000000000044e+00,1.100000000000000089e+00,1.150000000000000133e+00,1.200000000000000178e+00,1.250000000000000000e+00,1.300000000000000044e+00,1.350000000000000089e+00,1.400000000000000133e+00,1.450000000000000178e+00,1.500000000000000000e+00,1.550000000000000044e+00,1.600000000000000089e+00,1.650000000000000133e+00,1.700000000000000178e+00,1.750000000000000000e+00
1.127929706126451492e-02,1.047363318502902985e-02,1.047363318502902985e-02,1.047363318502902985e-02,1.047363318502902985e-02,1.047363318502902985e-02,1.047363318502902985e-02,1.611328125000000000e-02,3.544921800494194031e-02,6.606445461511611938e-02,1.063476577401161194e-01,1.675781309604644775e-01,1.771655321121215820e+00,1.789379835128784180e+00,1.789379835128784180e+00,1.791796922683715820e+00,1.791796922683715820e+00,1.792602539062500000e+00,1.791796922683715820e+00,1.791796922683715820e+00,1.791796922683715820e+00,1.791796922683715820e+00,1.791796922683715820e+00,1.791796922683715820e+00,1.791796922683715820e+00,1.788574218750000000e+00,1.791796922683715820e+00,1.791796922683715820e+00,1.791796922683715820e+00,1.791796922683715820e+00,1.792602539062500000e+00,1.791796922683715820e+00,1.792602539062500000e+00,1.791796922683715820e+00,1.791796922683715820e+00,1.792602539062500000e+00
