5.982405543327331543e-01,6.087977290153503418e-01,6.193549036979675293e-01,6.299120783805847168e-01,6.387097239494323730e-01,6.492669582366943359e-01,6.598241329193115234e-01,6.686217784881591797e-01,6.791789531707763672e-01,6.897361278533935547e-01,6.985338330268859863e-01,7.090910077095031738e-01,7.196481823921203613e-01,7.284458279609680176e-01,7.390030026435852051e-01,7.495601773262023926e-01,7.583578824996948242e-01,7.689150571823120117e-01,7.794722318649291992e-01,7.882698774337768555e-01,7.988270521163940430e-01,8.093842864036560059e-01,8.199414610862731934e-01,8.287391066551208496e-01,8.392962813377380371e-01,8.498534560203552246e-01,8.586511015892028809e-01,8.692083358764648438e-01,8.797655105590820312e-01,8.885631561279296875e-01,8.991203308105468750e-01,9.096775054931640625e-01,9.184752106666564941e-01,9.290323853492736816e-01,9.395895600318908691e-01,9.483872056007385254e-01,9.589443802833557129e-01,9.695015549659729004e-01,9.782992601394653320e-01,9.888564348220825195e-01,9.994136095046997070e-01,1.009970784187316895e+00,1.018768429756164551e+00,1.029325604438781738e+00,1.039882779121398926e+00,1.048680424690246582e+00,1.059237718582153320e+00,1.069794893264770508e+00,1.078592538833618164e+00,1.089149713516235352e+00,1.099706888198852539e+00,1.108504533767700195e+00,1.119061708450317383e+00,1.129618883132934570e+00,1.138416528701782227e+00,1.148973703384399414e+00,1.159530878067016602e+00,1.168328642845153809e+00,1.178885817527770996e+00,1.189442992210388184e+00
9.994136095046997070e-01,9.888564348220825195e-01,9.782992601394653320e-01,9.695015549659729004e-01,9.589443802833557129e-01,9.483872056007385254e-01,9.395895600318908691e-01,9.290323853492736816e-01,9.184752106666564941e-01,9.096775054931640625e-01,8.991203308105468750e-01,8.885631561279296875e-01,8.797655105590820312e-01,8.692083358764648438e-01,8.586511015892028809e-01,8.498534560203552246e-01,8.392962813377380371e-01,8.287391066551208496e-01,8.199414610862731934e-01,8.093842864036560059e-01,7.988270521163940430e-01,7.882698774337768555e-01,7.794722318649291992e-01,7.689150571823120117e-01,7.583578824996948242e-01,7.495601773262023926e-01,7.390030026435852051e-01,7.284458279609680176e-01,7.196481823921203613e-01,7.090910077095031738e-01,6.985338330268859863e-01,6.897361278533935547e-01,6.791789531707763672e-01,6.686217784881591797e-01,6.598241329193115234e-01,6.492669582366943359e-01,6.387097239494323730e-01,6.299120783805847168e-01,6.193549036979675293e-01,6.087977290153503418e-01,5.982405543327331543e-01,5.894429087638854980e-01,5.788856744766235352e-01,5.683284997940063477e-01,5.595308542251586914e-01,5.489736795425415039e-01,5.384165048599243164e-01,5.296188592910766602e-01,5.190616250038146973e-01,5.085044503211975098e-01,4.997068047523498535e-01,4.891496300697326660e-01,4.785924255847930908e-01,4.697947800159454346e-01,4.592376053333282471e-01,4.486804008483886719e-01,4.398827552795410156e-01,4.293255507946014404e-01,4.187683761119842529e-01,4.099707305431365967e-01
1.100000000000000000e+01,1.300000000000000000e+01,1.600000000000000000e+01,1.900000000000000000e+01,2.300000000000000000e+01,2.800000000000000000e+01,3.600000000000000000e+01,4.200000000000000000e+01,5.300000000000000000e+01,6.600000000000000000e+01,7.900000000000000000e+01,1.000000000000000000e+02,1.270000000000000000e+02,1.570000000000000000e+02,2.020000000000000000e+02,2.640000000000000000e+02,3.400000000000000000e+02,4.830000000000000000e+02,7.420000000000000000e+02,1.277000000000000000e+03,2.506000000000000000e+03,3.997000000000000000e+03,5.130000000000000000e+03,5.963000000000000000e+03,6.574000000000000000e+03,6.913000000000000000e+03,7.122000000000000000e+03,7.256000000000000000e+03,7.335000000000000000e+03,7.370000000000000000e+03,7.398000000000000000e+03,7.420000000000000000e+03,7.424000000000000000e+03,7.439000000000000000e+03,7.447000000000000000e+03,7.453000000000000000e+03,7.470000000000000000e+03,7.472000000000000000e+03,7.471000000000000000e+03,7.481000000000000000e+03,7.487000000000000000e+03,7.496000000000000000e+03,7.506000000000000000e+03,7.512000000000000000e+03,7.523000000000000000e+03,7.524000000000000000e+03,7.532000000000000000e+03,7.534000000000000000e+03,7.541000000000000000e+03,7.549000000000000000e+03,7.549000000000000000e+03,7.559000000000000000e+03,7.565000000000000000e+03,7.572000000000000000e+03,7.575000000000000000e+03,7.582000000000000000e+03,7.585000000000000000e+03,7.593000000000000000e+03,7.593000000000000000e+03,7.602000000000000000e+03
4.141000000000000000e+03,4.131000000000000000e+03,4.127000000000000000e+03,4.116000000000000000e+03,4.114000000000000000e+03,4.104000000000000000e+03,4.098000000000000000e+03,4.088000000000000000e+03,4.082000000000000000e+03,4.053000000000000000e+03,4.039000000000000000e+03,3.992000000000000000e+03,3.919000000000000000e+03,3.808000000000000000e+03,3.591000000000000000e+03,3.274000000000000000e+03,2.785000000000000000e+03,2.033000000000000000e+03,1.135000000000000000e+03,1.130000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
