2.000000000000000000e+00,5.510000000000000000e+02,1.322000000000000000e+03,1.804000000000000000e+03,2.441000000000000000e+03,3.158000000000000000e+03,3.816000000000000000e+03,4.143000000000000000e+03,4.719000000000000000e+03,5.421000000000000000e+03,5.991000000000000000e+03,6.663000000000000000e+03,7.278000000000000000e+03,7.638000000000000000e+03,8.412000000000000000e+03,8.972000000000000000e+03,9.506000000000000000e+03
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01,6.500000000000000000e+01,7.000000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+01
