2.000000000000000000e+00,3.970000000000000000e+02,7.200000000000000000e+02,1.091000000000000000e+03,1.407000000000000000e+03,1.773000000000000000e+03,2.060000000000000000e+03,2.418000000000000000e+03,2.744000000000000000e+03,3.084000000000000000e+03,3.377000000000000000e+03,3.766000000000000000e+03,3.939000000000000000e+03,4.301000000000000000e+03
0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,2.600000000000000000e+01
