3.000000000000000000e+00,5.490000000000000000e+02,9.600000000000000000e+02,1.489000000000000000e+03,1.918000000000000000e+03,2.431000000000000000e+03,2.853000000000000000e+03,3.356000000000000000e+03,3.855000000000000000e+03,4.234000000000000000e+03,4.640000000000000000e+03,5.105000000000000000e+03,5.514000000000000000e+03,5.965000000000000000e+03
0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,2.600000000000000000e+01
