2.000000000000000000e+00,5.010000000000000000e+02,9.150000000000000000e+02,1.373000000000000000e+03,1.808000000000000000e+03,2.251000000000000000e+03,2.643000000000000000e+03,3.105000000000000000e+03,3.532000000000000000e+03,3.842000000000000000e+03,4.311000000000000000e+03,4.747000000000000000e+03,5.139000000000000000e+03,5.570000000000000000e+03
0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,2.600000000000000000e+01
